Taxón
Ranunculus amplexicaulis L., Sp. Pl.: 549 (1753)
Ranunculus arvensis L., Sp. Pl.: 555 (1753)
Ranunculus bulbosus L. subsp. aleae (Willk.) Rouy & Foucaud, Fl. France 1: 106 (1893)
Ranunculus bulbosus L., Sp. Pl.: 554 (1753) subsp. bulbosus
Ranunculus bulbosus L. subsp. castellanus (Boiss. & Reut. ex Freyn) P.W.Ball & Heywood, Feddes Repert. Spec. Nov. Regni Veg. 66: 151 (1962)
Ranunculus cabrerensis Rothm. subsp. muniellensis (Bueno Sánchez, Fern.Casado & Fern.Prieto) Fern.Prieto & Cires, in Cires & Fern.Prieto, Pl. Syst. Evol. 298: 121-138 (2012)
Ranunculus carinthiacus Hoppe, in Sturm, Deutschl. Fl. 1(12-46): n.º 10 (1826)
Ranunculus ficaria L., Sp. Pl.: 550 (1753)
Ranunculus flammula L., Sp. Pl.: 548 (1753)
Ranunculus gouanii Willd., Sp. Pl. 2(2): 1322 (1798)
Ranunculus gramineus L., Sp. Pl.: 549 (1753)
Ranunculus hederaceus L., Sp. Pl.: 556 (1753)
Ranunculus muricatus L., Sp. Pl.: 555 (1753)
Ranunculus nigrescens Freyn, in Willk. & Lange, Prodr. Fl. Hispan. 3: 921 (1880)
Ranunculus ollissiponensis Pers., Syn. Pl. 2: 106 (1806) subsp. ollissiponenesis
Ranunculus ololeucos J.Lloyd, Fl. Loire-Inf.: 3 (1844)
Ranunculus omiophyllus Ten., Fl. Napol. 4: 33 (1830)
Ranunculus ophioglossifolius Vill., Hist. Pl. Dauphiné 3: 731, t. 49 (1789)
Ranunculus paludosus Poir., Voy. Barbarie 2: 184 (1789) 
Ranunculus parnassiifolius L. subsp. favargeri P.Küpfer, Boissiera 23: 191-192 (1975)
Ranunculus parviflorus L., in Loefl., Iter Hispan.: 57, 303 (1758)
Ranunculus peltatus Schrank, Baier. Fl. 2: 103 (1789) subsp. peltatus
Ranunculus penicillatus (Dumort.) Bab., Man. Brit. Bot., ed. 7: 7 (1874)
Ranunculus platanifolius L., Mant. Pl.: 79 (1767)
Ranunculus ×prieti Cires, Pl. Biosyst. 146: 204 (2012)
Ranunculus repens L., Sp. Pl.: 554 (1753)
Ranunculus sardous Crantz, Stirp. Austr. Fasc. 2: 84 (1763)
Ranunculus seguieri Vill. subsp. cantabricus Rivas Mart., Izco & M.J.Costa, Trab. Dept. Bot. Fisiol. Veg. Madrid 3: 84 (1971)
Ranunculus serpens Schrank, Baier. Fl. 2: 101 (1789)
Ranunculus thora L., Sp. Pl.: 550 (1753)
Ranunculus trichophyllus Chaix, Pl. Vap.: 31 (1785) subsp. trichophyllus
Ranunculus trilobus Desf., Fl. Atlant. 1: 437, t. 113 (1798)
Ranunculus tripartitus DC., Icon. Pl. Gall. Rar.: 15, t. 49 (1808)
Ranunculus tuberosus Lapeyr., Hist. Pl. Pyrénées: 320 (1813)
Raphanus raphanistrum L. subsp. landra (Moretti ex DC.) Bonnier & Layens, Tab. Syn. Pl. Vasc. France: 21 (1894)
Raphanus raphanistrum L., Sp. Pl.: 669 (1753) subsp. raphanistrum
Raphanus sativus L., Sp. Pl.: 669 (1753)
Rapistrum rugosum (L.) All., Fl. Pedem. 1: 257 (1785)
Reichardia gaditana (Willk.) Cout., Fl. Portugal: 676 (1913)
Reichardia picroides (L.) Roth, Bot. Abh.: 35 (1787)
Reseda glauca L., Sp. Pl.: 449 (1753)
Reseda lutea L., Sp. Pl.: 449 (1753)
Reseda luteola L., Sp. Pl.: 448 (1753)
Reseda media Lag., Elench. Pl.: 17 (1816)
Reseda phyteuma L., Sp. Pl.: 449 (1753)
Rhamnus alaternus L., Sp. Pl.: 193 (1753) subsp. alaternus
Rhamnus alpina L., Sp. Pl.: 193 (1753)
Rhamnus cathartica L., Sp. Pl.: 193 (1753)
Rhamnus pumila Turra, Giorn. Ital. Sci. Nat. 1: 120 (1764) subsp. pumila
Rhaphiolepis umbellata (Thunb.) Makino, Bot. Mag. (Tokyo) 16(179): 13-14 (1902)
Rhaponticum coniferum (L.) Greuter, Willdenowia 33: 61 (2003)
Rhinanthus minor L., Amoen. Acad. 3: 54 (1756)
Rhinanthus angustifolius C. C. Gmel., Fl. Bad. 2: 669. 1806. 1806
Rhododendron catawbiense Michx., Fl. Bor.-Amer. 1: 258 (1803)
Rhododendron japonicum (A.Gray) Suringar ex E.H.Wilson, Gartenflora 57(19): 517 (1908)
Rhododendron molle (Blume) G.Don, Gen. Hist. 3: 846 (1834)
Rhododendron ponticum L., Sp. Pl., ed. 2: 562 (1762)
Rhus coriaria L., Sp. Pl.: 265 (1753)
Rhus typhina L., Cent. Pl. II: 14 (1756)
Rhynchospora alba (L.) Vahl, Enum. Pl. 2: 236 (1805)
Rhynchospora fusca (L.) W.T.Aiton, Hort. Kew., ed. 2, 1: 127 (1810)
Ribes alpinum L., Sp. Pl.: 200 (1753)
Ribes nigrum L., Sp. Pl.: 201 (1753)
Ribes petraeum Wulfen, in Jacq., Misc. Austriac. 2: 36 (1781)
Ribes rubrum L., Sp. Pl.: 200 (1753)
Ribes sanguineum Pursh, Fl. Am. Sept. 1: 164 (1814)
Ribes uva-crispa L., Sp. Pl.: 201 (1753)
Ricinus communis L., Sp. Pl.: 1007 (1753)
Rivasmartinezia vazquezii Fern.Prieto & Cires, Pl. Biosyst. [ISSN: 1724-5575 (Online)] (19 Aug 2013) DOI: 10.1080/11263504.2013.819818
Robinia pseudoacacia L., Sp. Pl.: 722 (1753)
Rodgersia aesculifolia Batalin, Trudy Imp. S.-Peterburgsk. Bot. Sada 13(1): 96 (1893)
Rodgersia podophylla A.Gray, Mem. Amer. Acad. Arts, ser. 2, 6(1): 389 (1858)
Rodgersia sambucifolia Hemsl., Gard. Chron. 39: 115 (1906)
Roemeria hybrida (L.) DC., Syst. Nat. 2: 92 (1821)
Romulea bulbocodium (L.) Sebast. & Mauri, Fl. Roman. Prodr.: 17 (1818)
Romulea clusiana (Lange) Nyman, Suppl. Syll. Fl. Eur.: 62 (1865)
Romulea columnae Sebast. & Mauri, Fl. Roman. Prodr.: 18 (1818) subsp. columnae
Rorippa islandica (Gunnerus) Borbás, Balaton Növényföldr. 3: 392 (1900)
Rorippa palustris (L.) Besser, Enum. Pl.: 27 (1821)
Rorippa pyrenaica (All.) Rchb., Icon. Fl. Germ. Helv. 2: 15 (1838)
Rosa agrestis Savi, Fl. Pis. 1: 475 (1798)
Rosa andegavensis Bastard, Essai Fl. Maine & Loire: 189 (1809)
Rosa arvensis Huds., Fl. Angl.: 192 (1762)
Rosa banksiae W.T.Aiton, Hort. Kew., ed. 2, 3: 258 (1811)
Rosa blondaeana Ripart ex Déségl., Mém. Soc. Acad. Maine Loire 10: 133 (1861)
Rosa canina L., Sp. Pl.: 491 (1753)
Rosa coriifolia Fr., Novit. Fl. Suec.: 33 (1814)
Rosa corymbifera Borkh., Vers. Forstbot. Beschr.: 319-320 (1790)
Rosa deseglisei Boreau, Fl. Centre France, ed. 3, 2: 224 (1857)
Rosa ferruginea Vill., Prosp. Hist. Pl. Dauphiné: 46 (1779)
Rosa gallica L., Sp. Pl.: 492 (1753)
Rosa micrantha Borrer ex Sm., in Sowerby, Engl. Bot. 35: t. 2490 (1812)
Rosa nitidula Besser, Cat. Jard. Bot. Krzemieniec, suppl. 4: 20 (1815)
Rosa obtusifolia Desv., J. Bot. (Desvaux) 2(5): 317-318 (1809)
Rosa pendulina L., Sp. Pl.: 492 (1753)
Rosa pouzinii Tratt., Rosac. Monogr. 2: 112 (1823)
Rosa rugosa Thunb., in Murray, Syst. Veg., ed. 14: 473 (1784)
Rosa sempervirens L., Sp. Pl.: 492 (1753)
Rosa spinosissima L., Sp. Pl.: 491 (1753)
Rosa squarrosa (A.Rau) Boreau, Fl. Centre France, ed. 3, 2: 222 (1857)
Rosa stylosa Desv., J. Bot. (Desvaux) 2: 317 (1809)
Rosa tomentosa Sm., Fl. Brit. 2: 539 (1800)
Rosa villosa L., Sp. Pl.: 491 (1753)
Rosmarinus officinalis L., Sp. Pl.: 23 (1753)
Rostraria cristata (L.) Tzvelev, Novosti Sist. Vysših Rast. 7: 47 (1971)
Rubia peregrina L., Sp. Pl.: 109 (1753)
Rubus caesius L., Sp. Pl.: 493 (1753)
Rubus castroviejoi Mon.-Huelin, Bot. J. Linn. Soc. 115(1): 52 (1994)
Rubus cyclops Mon.-Huelin, Bot. J. Linn. Soc. 115: 50 (1994)
Rubus galloecicus Pau, Bol. Soc. Aragonesa Ci. Nat. 4(9): 293 (1905)
Rubus henriquesii Samp., Revista Sci. Lett. Porto 1(4): 57-59 (1903)
Rubus hirtus Walds. & Kit., Descr. Icon. Pl. Hung. 2: 150-151, tab. 141 (1803-1804)
Rubus idaeus L., Sp. Pl.: 492 (1753)
Rubus lainzii H.E.Weber, Anales Jard. Bot. Madrid 47(2): 333 (1990)
Rubus radula Weihe, in Boenn., Prodr. Fl. Monast. Westphal.: 152 (1824)
Rubus sampaioanus Sudre ex Samp., Rubus Port.: 32-33 (1904)
Rubus saxatilis L., Sp. Pl.: 494 (1753)
Rubus ulmifolius Schott, Isis (Oken) 2(5): 821 (1818)
Rubus vestitus Weihe, in Bluff & Fingerhuth, Comp. Fl. German. 1: 684 (1825)
Rubus vigoi R.Roselló, Peris & Stübing, Fontqueria 36: 375 (1993)
Rumex acetosa L., Sp. Pl.: 337 (1753) subsp. acetosa (nom. cons.)
Rumex acetosa L. subsp. biformis (Lange) Castrov. & Valdés Berm., Anales Inst. Bot. Cavanilles 34(1): 326 (1977)
Rumex acetosa L. subsp. planellae (Pau & Merino) Muñoz Garm. & Pedrol, Anales Jard. Bot. Madrid 44: 599 (1987)
Rumex acetosella L. subsp. pyrenaicus (Pourr. ex Lapeyr.) Akeroyd, Bot. J. Linn. Soc. 106(2): 99 (1991)
Rumex aquitanicus Rech.f., Repert. Spec. Nov. Regni Veg. 26: 177 (1929)
Rumex bucephalophorus L. subsp. gallicus (Steinh.) Rech.f., Bot. Not. 1939: 497 (1939)
Rumex bucephalophorus L. subsp. hispanicus (Steinh.) Rech.f., Bot. Not. 1939: 500 (1939)
Rumex conglomeratus Murray, Prodr. Stirp. Gott.: 52 (1770)
Rumex crispus L., Sp. Pl.: 335 (1753)
Rumex induratus Boiss. & Reut., Pugill. Pl. Afr. Bor. Hispan.: 107 (1852)
Rumex longifolius DC., in Lam. & DC., Fl. Franç., ed. 3, 5: 368 (1815)
Rumex obtusifolius L., Sp. Pl.: 335 (1753)
Rumex pseudalpinus Höfft, Catal. Pl. Kursko: 26 (1826)
Rumex pulcher L. subsp. woodsii (De Not.) Arcang., Comp. Fl. Ital.: 585 (1882)
Rumex rupestris Le Gall, Congr. Sci. France 16(1): 143 (1850)
Rumex sanguineus L., Sp. Pl.: 334 (1753)
Rumex scutatus L., Sp. Pl.: 337 (1753)
Rumex suffruticosus J.Gay ex Willk., Flora (Regensburg) 35: 307 (1852)
Ruppia maritima L., Sp. Pl.: 127 (1753)
Ruscus aculeatus L., Sp. Pl.: 1041 (1753)
Ruscus hypophyllum L., Sp. Pl.: 1041 (1753)
Ruta chalepensis L., Mant. Pl.: 69 (1767)
Ruta graveolens L., Sp. Pl.: 383 (1753)
Sagina apetala Ard., Animadv. Bot. Spec. Alt.: 22, t. 8 fig. 1 (1763)
Sagina maritima G.Don, Herb. Brit., fasc. 7: 155 (1810)
Sagina procumbens L., Sp. Pl.: 128 (1753)
Sagina pyrenaica Rouy, Ill. Pl. Eur. 4: 26 (1895)
Sagina sabuletorum J.Gay ex Lange, Descr. Icon. Pl. Nov.: 3, t. 4, fig. 1 (1864)
Sagina saginoides (L.) H.Karst., Deutsche Fl.: 539 (1882)
Sagina subulata (Sw.) C.Presl, Fl. Sicul.: 158 (1826)
Salicornia europaea L., Sp. Pl.: 3 (1753)
Salicornia procumbens Sm., in Sowerby, Engl. Bot. 35: t. 2475 (1813) subsp. procumbens
Salicornia perennans Willd., Sp. Pl., ed. 4, 1(1): 24 (1797) subsp. perennans
Salix alba L., Sp. Pl.: 1021 (1753)
Salix atrocinerea Brot., Fl. Lusit. 1: 31 (1804)
Salix babylonica L., Sp. Pl.: 1017 (1753)
Salix bicolor Willd., Berlin. Baumz.: 339 (1796)
Salix breviserrata Flod., Ark. Bot. 29A(18): 41, in obs., 44 (1940) s.l.
Salix cantabrica Rech.f., Oesterr. Bot. Z. 109: 374 (1962)
Salix caprea L., Sp. Pl.: 1020 (1753)
Salix elaeagnos Scop. subsp. angustifolia (Cariot & St.-Lag.) Rech.f., Oesterr. Bot. Z. 104: 314 (1957)
Salix ×erythroclados Simonk., Természetrajzi Füz. 12: 158 (1890)
Salix euxina I.V.Belyaeva, Taxon 58: 1345 (2009)
Salix ×expectata Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas. Acta Bot. Malacitana 12: 128 (1987)
Salix hastata L., Sp. Pl.: 1017 (1753) s.l.
Salix matsudana Koidz., Bot. Mag. (Tokyo) 29: 312 (1915)
Salix ×multidentata T.E.Díaz & Llamas, Acta Bot. Malacitana 12: 134 (1987)
Salix purpurea L. subsp. lambertiana (Sm.) A.Neumann ex Rech.f., Oesterr. Bot. Z. 110: 341 (1963)
Salix ×quercifolia Sennen, in Goerz, Cavanillesia 2: 148 (1927)
Salix repens L., Sp. Pl.: 1020 (1753)
Salix ×rijosa Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas, Acta Bot. Malacitana 12: 134 (1987)
Salix ×rubens Schrank, Baier. Fl. 1: 226 (1789)
Salix salviifolia Brot., Fl. Lusit. 1: 29 (1804)
Salix ×secalliana Pau & C.Vicioso, in Pau, Bol. Soc. Ibér. Ci. Nat. 18: 83 (1919)
Salix ×seringeana Ser. ex Gaudin, Fl. Helv. 6: 251 (1830)
Salix xvazquezii T.E.Díaz, Fern. Prieto & Rivas Mart., Itinera Geobot. 18(2): 489-490 (2011)
Salix triandra L. subsp. discolor (Wimm. & Grab.) Arcang., Comp. Fl. Ital.: 626 (1882)
Salix viminalis L., Sp. Pl.: 1021 (1753)
Salsola kali L., Sp. Pl.: 222 (1753)
Salvia lavandulifolia Vahl, Enum. Pl. 1: 222 (1804) subsp. lavandulifolia
Salvia microphylla Kunth, in Humb., Bonpl. & Kunth, Nov. Gen. Sp. 2: 295 (1818)
Salvia verbenaca L., Sp. Pl.: 25 (1753)
Sambucus ebulus L., Sp. Pl.: 269 (1753)
Sambucus nigra L., Sp. Pl.: 269 (1753)
Samolus valerandi L., Sp. Pl.: 171 (1753)
Sanguisorba minor Scop. subsp. balearica (Bourg. ex Nyman) Muñoz Garm. & C.Navarro, Anales Jard. Bot. Madrid 56(1): 176 (1998)
Sanguisorba minor Scop., Fl. Carniol., ed. 2, 1: 110 (1771) subsp. minor
Sanguisorba officinalis L., Sp. Pl.: 116 (1753)
Sanguisorba verrucosa (Link ex G.Don) Ces., Stirp. Ital. Rar. 2, in pag. Ad tab. S. dodecandrae (1842)
Sanicula europaea L., Sp. Pl.: 235 (1753)
Santolina chamaecyparissus L., Sp. Pl.: 842 (1753)
Santolina rosmarinifolia L., Sp. Pl.: 842 (1753) subsp. rosmarinifolia
Santolina semidentata Hoffmanns. & Link, Fl. Port. 2: 362 (1820-1834)
Saponaria officinalis L., Sp. Pl.: 408 (1753)
Saponaria caespitosa DC., Mém. Agric. Soc. Agric. Dép. Seine 11: 10 (1808)
Sarcocornia fruticosa (L.) A.J.Scott, Bot. J. Linn. Soc. 75: 367 (1978)
Sarcocornia perennis (Mill.) A.J.Scott, Bot. J. Linn. Soc. 75: 367 (1978)
Satureja hortensis L., Sp. Pl.: 568 (1753)
Saxifraga aizoides L., Sp. Pl.: 403 (1753)
Saxifraga aretioides Lapeyr. subsp. felineri (P.Vargas) Nava & Fern.Casado, Bol. Cienc. Nat. R.I.D.E.A. 45: 52 (1999)
Saxifraga babiana T.E.Díaz & Fern.Prieto, Anales Jard. Bot. Madrid 39(2): 249, figs 1-3 (1983)
Saxifraga canaliculata Boiss. & Reut. ex Engl., Monogr. Saxifraga: 169 (1872)
Saxifraga conifera Coss. & Durieu, Bull. Soc. Bot. France 11: 332 (1864)
Saxifraga ×faucicola T.E.Díaz, Fern.Areces & Pérez Carro, Anales Jard. Bot. Madrid 47(1): 73 (1990)
Saxifraga fragosoi Sennen, Bol. Soc. Ibér. Ci. Nat. 27: 71 (1929)
Saxifraga granulata L., Sp. Pl.: 403 (1753)
Saxifraga hirsuta L., Syst. Nat., ed. 10: 1026 (1759)
Saxifraga ×lainzii P.Vargas, Anales Jard. Bot. Madrid 54: 197 (1996)
Saxifraga ×liebanensis Luizet & Soulié, Bull. Soc. Bot. France 64: 109 (1917)
Saxifraga longifolia Lapeyr., Fig. Fl. Pyrénées: 26, t. 11 (1801)
Saxifraga ×montserratii T.E.Díaz, Fern.Areces & Pérez Carro, Anales Jard. Bot. Madrid 47(1): 67 (1990)
Saxifraga moschata Wulfen, in Jacq., Misc. Austriac. 2: 128, t. 21, fig. 21 (1781)
Saxifraga oppositifolia L., Sp. Pl.: 402 (1753)
Saxifraga paniculata Mill., Gard. Dict., ed. 8: n.º 3 (1768)
Saxifraga ×polita (Haw.) Link, Enum. Hort. Berol. Alt. 1: 414 (1821)
Saxifraga praetermissa D.A.Webb, Feddes Repert. Spec. Nov. Regni Veg. 68: 204 (1963)
Saxifraga ×pseudocontinentalis T.E.Díaz, Fern.Areces & Pérez Carro, Anales Jard. Bot. Madrid 47(1): 75 (1990)
Saxifraga spathularis Brot., Fl. Lusit. 2: 172 (1804)
Saxifraga ×somedana Fern.Prieto & T.E.Díaz, Anales Jard. Bot. Madrid 39(2): 255, figs 5-6 (1983)
Saxifraga stolonifera Curtis, Philos. Trans. 64(1): 308, n.º 2541 (1774)
Saxifraga tridactylites L., Sp. Pl.: 404 (1753)
Saxifraga trifurcata Schrad., Hort. Gott. 13: lám. 7 (1809)
Scabiosa atropurpurea L., Sp. Pl.: 100 (1753)
Scabiosa columbaria L., Sp. Pl.: 99 (1753) subsp. columbaria
Scandix pecten-veneris L., Sp. Pl.: 256 (1753)
Schedonorus arundinaceus (Schreb.) Dumort., Observ. Gramin. Belg: 106 (1824)
Schedonorus giganteus (L.) Holub, Preslia 70: 113 (1998)
Schedonorus pratensis (Huds.) P. Beauv., Ess. Agrostogr.: 99 (1812)
Schinus molle L., Sp. Pl.: 388 (1753)
Schoenoplectus lacustris (L.) Palla, Bot. Jahrb. Syst. 10: 299 (1889) subsp. lacustris
Schoenoplectus lacustris (L.) Palla subsp. glaucus (Sm. ex Hartm.) Bech, Repert. Spec. Nov. Regni Veg. 25: 11 (1928)
Schoenoplectus pungens (Vahl) Palla, Bot. Jahrb. Syst. 10: 299 (1888)
Schoenus nigricans L., Sp. Pl.: 43 (1753)
Scilla lilio-hyacinthus L., Sp. Pl.: 308 (1753)
Scilla verna Huds. subsp. ramburei (Boiss.) K.Richt., Pl. Eur. 1: 220 (1890)
Scilla verna Huds., Fl. Angl., ed. 2: 142 (1778) subsp. verna
Scirpoides holoschoenus (L.) Soják, Cas. Nár. Mus., Odd. Prír. 140(3-4): 127 (1972)
Scirpus sylvaticus L., Sp. Pl.: 51 (1753)
Scleranthus annuus L., Sp. Pl.: 406 (1753)
Scleranthus perennis L., Sp. Pl.: 406 (1753)
Scleranthus polycarpos L., Cent. Pl. II: 216 (1756)
Scleranthus uncinatus Schur, Verh. Mitth. Siebenbürg. Vereins Naturwiss. Hermannstadt 1: 107 (1850)
Scolymus hispanicus L., Sp. Pl.: 813 (1753)
Scorpiurus subvillosus L., Sp. Pl.: 745 (1753)
Scorzonera angustifolia L., Sp. Pl.: 791 (1753)
Scorzonera aristata Ramond ex DC., in Lam. & DC., Fl. Franç., ed. 3, 4: 922 (1805)
Scorzonera humilis L., Sp. Pl.: 790 (1753)
Scorzoneroides autumnalis (L.) Moench, Methodus: 549 (1794)
Scorzoneroides carpetana (Lange) Greuter, Willdenowia 36: 690 (2006)
Scorzoneroides duboisii (Sennen) Greuter, Willdenowia 36: 690 (2006)
Scorzoneroides pyrenaica (Gouan) Holub subsp. cantabrica (Widder) Carlón, M.Laínz, Moreno Mor., Rodr.Berd. & Ó.Sánchez, Doc. Jard. Bot. Atlántico 10: 103 (2013)
Scrophularia alpestris J.Gay ex Benth., in DC., Prodr. 10: 307 (1846)
Scrophularia auriculata L., Sp. Pl.: 620 (1753) (nom. cons.) subsp. auriculata 
Scrophularia canina L., Sp. Pl.: 621 (1753)
Scrophularia nodosa L., Sp. Pl.: 619 (1753)
Scrophularia scorodonia L., Sp. Pl.: 620 (1753)
Scutellaria alpina L., Sp. Pl.: 599 (1753)
Scutellaria galericulata L., Sp. Pl.: 599 (1753)
Scutellaria minor Huds., Fl. Angl.: 232 (1762)
Secale cereale L., Sp. Pl.: 84 (1753)
Sechium edule (Jacq.) Sw., Fl. Ind. Occid. 2: 1150 (1800)
Securigera varia (L.) Lassen, Svensk Bot. Tidskr. 83: 86 (1989)
Sedum acre L., Sp. Pl.: 432 (1753)
Sedum album L., Sp. Pl.: 432 (1753)
Sedum amplexicaule DC., Mém. Agric. Soc. Agric. Dép. Seine 11: 12 (1808)
Sedum anglicum Huds., Fl. Angl., ed. 2: 196 (1778) subsp. anglicum
Sedum anglicum Huds. subsp. pyrenaicum (Lange) M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 7: 51 (1963)
Sedum annuum L., Sp. Pl.: 432 (1753)
Sedum arenarium Brot., Fl. Lusit. 2: 212 (1805)
Sedum atratum L., Sp. Pl., ed. 2: 1673 (1763)
Sedum brevifolium DC., Nouv. Bull. Sci. Soc. Philom. Paris 1: 117 (1808)
Sedum caespitosum (Cav.) DC., Prodr. 3: 405 (1828)
Sedum candolleanum G.López, Anales Jard. Bot. Madrid 52(1994): 221 (1995)
Sedum cepaea L., Sp. Pl.: 431 (1753) 
Sedum dasyphyllum L., Sp. Pl.: 431 (1753)
Sedum forsterianum Sm., in Sm., Engl. Bot. 26: t. 1802 (1807)
Sedum hirsutum All., Fl. Pedem. 2: 122 (1785)
Sedum mexicanum Britton, Bull. New York Bot. Gard. 1: 257 (1899)
Sedum nevadense Coss., Notes Pl. Crit.: 163 (1852)
Sedum praealtum A.DC., in DC. & A.DC., Mém. Soc. Phys. Genève 11: 445 (1848)
Sedum sediforme (Jacq.) Pau, Actas Mem. Prim. Congr. Nat. Esp. Zaragoza: 246 (1909)
Selaginella azorica Baker, J. Bot. 21: 209-214, n.º 58 (1882)
Selaginella selaginoides (L.) P.Beauv. ex Schrank & Mart., Hort. Reg. Monac.: 3 (1829)
Selinum broteri Hoffmanns. & Link, Fl. Port. 2: 428 (1820-1834)
Sempervivum arachnoideum L., Sp. Pl.: 465 (1753)
Sempervivum ×giuseppii Wale, Bull. Alpine Gard. Soc. Gr. Brit. 9: 115 (1941)
Sempervivum vicentei Pau, Bull. Acad. Int. Géogr. Bot. 16: (2) 76 (1906) s.l.
Sempervivum tectorum L., Sp. Pl.: 464 (1753)
Senecio angulatus L.f., Suppl. Pl.: 369 (1782)
Senecio bayonensis Diagn. Pl. Orient., ser. 2, 3: 34 (1856)
Senecio doria L. subsp. laderoi (Pérez Morales, M.E.García & Penas) Blanca, Lagascalia 18(2): 308 (1996)
Senecio doronicum (L.) L., Syst. Nat., ed. 10: 1215 (1759)
Senecio duriaei J.Gay ex DC., Prodr. 6: 350 (1838)
Senecio gallicus Vill., in Chaix, Pl. Vap.: 67 (1785)
Senecio inaequidens DC., Prodr. 6: 401 (1838)
Senecio lividus L., Sp. Pl.: 867 (1753)
Senecio nevadensis Boiss. & Reut. subsp. malacitanus (Huter) Greuter, Willdenowia 33: 248 (2003)
Senecio pyrenaicus L., in Loefl., Iter Hispan.: 61, 304 (1758)
Senecio sylvaticus L., Sp. Pl.: 868 (1753)
Senecio vulgaris L., Sp. Pl.: 867 (1753)
Sequoia sempervirens (D.Don) Endl., Syn. Conif.: 198 (1847)
Sequoiadendron giganteum (Lindl.) Buchholz, Amer. J. Bot. 26: 536 (1939)
Serapias ×alfredii Briq., Prodr. Fl. Corse 1: 308 (1910)
Serapias ×ambigua Rouy, Bull. Soc. Bot. France 38: 140 (1891)
Serapias cordigera L., Sp. Pl., ed. 2: 1345 (1763)
Serapias lingua L., Sp. Pl.: 950 (1753)
Serapias parviflora Parl., Giorn. Sci. Sic. 59: 66 (1837)
Serapias ×todaroi Tineo, Pl. Rar. Sicil.: 12 (1846) (pro sp.)
Serratula tinctoria L. subsp. seoanei (Willk.) M.Laínz, Bol. Soc. Brot. 53: 47 (1979)
Sesamoides minor (Lange) Kuntze, Revis. Gen. Pl. 1: 39 (1891)
Sesamoides suffruticosa (Lange) Kuntze, Revis. Gen. Pl. 1: 39 (1891)
Seseli cantabricum Lange, Index Sem. Hort. Haun.: 27 (1855)
Seseli libanotis (L.) W.D.J.Koch subsp. pyrenaicum (L.) M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 10: 197 (1964)
Seseli montanum L., Sp. Pl.: 259 (1753) subsp. montanum
Seseli montanum L. subsp. nanum (Dufour) O.Bolòs & Vigo, Butll. Inst. Catalana Hist. Nat. 38: 83 (1974)
Sesleria caerulea (L.) Ard., Animadv. Bot. Spec. Alt. 2: 18 (1763)
Setaria faberi Herrm., Beitr. Biol. Pflanzen 10(1): 51 (1910)
Setaria italica (L.) P.Beauv., Agrost.: 51, 170, 178 (1812)
Setaria pumila (Poir.) Roem. & Schult., Syst. Veg., ed. 15, 2: 891 (1817)
Setaria verticillata (L.) P.Beauv., Agrost.: 51, 171, 178 (1812)
Setaria viridis (L.) P.Beauv., Agrost.: 51, 171, 178 (1812)
Sherardia arvensis L., Sp. Pl.: 102 (1753)
Sibthorpia europaea L., Sp. Pl.: 631 (1753)
Sideritis brachycalyx Pau, Bol. Soc. Esp. Hist. Nat. 21: 151 (1921)
Sideritis hyssopifolia L. subsp. caureliana Obón & D.Rivera, Phanerog. Monogr. 21: 264 (1994)
Sideritis hyssopifolia L. subsp. santanderina D.Rivera & Obón, Phanerog. Monogr. 21: 236 (1994)
Sideritis hyssopifolia L. subsp. somedana Obón & D.Rivera, Phanerog. Monogr. 21: 259 (1994)
Sideritis lurida J.Gay ex Lacaita subsp. borgiae (J.Andrés) Luceño, Gardia Muñoz & A.González, Anales Jard. Bot. Madrid 57: 412 (2000)
Sideritis lurida J.Gay ex Lacaita, J. Bot. 67: 151 (1929) subsp. lurida
Silene acaulis (L.) Jacq., Enum. Stirp. Vindob.: 242 (1762)
Silene baccifera (L.) Roth, Tent. Fl. Germ. 1: 192 (1788)
Silene ciliata Pourr., Mém. Acad. Sci. Toulouse, ser. 1, 3: 329 (1788)
Silene conica L., Sp. Pl.: 418 (1753)
Silene conoidea L., Sp. Pl.: 418 (1753)
Silene dichotoma Ehrh., Beitr. Naturk. 7: 143 (1792)
Silene dioica (L.) Clairv., Man. Herbor. Suisse: 146 (1811)
Silene foetida Link subsp. gayana Talavera, Anales Jard. Bot. Madrid 45(1): 362 (1988)
Silene gallica L., Sp. Pl.: 417 (1753) (nom. cons.)
Silene inaperta L., Sp. Pl.: 419 (1753)
Silene latifolia Poir., Voy. Barb. 2: 165 (1789)
Silene legionensis Lag., Gen. Sp. Pl.: 14 (1816)
Silene nocturna L., Sp. Pl.: 416 (1753)
Silene nutans L., Sp. Pl.: 417 (1753)
Silene saxifraga L., Sp. Pl.: 421 (1753)
Silene scabriflora Brot. subsp. aemilii-guineae Carlón, J.M.González, M.Laínz, Moreno Mor., Rodr.Berd. & Ó.Sánchez, Doc. Jard. Bot. Atlántico 7: 16 (2010)
Silene scabriflora Brot., Fl. Lusit. 2: 184 (1804) subsp. scabriflora
